#     BLOCK:       POFV:   AVE_POFV:      ERROR:
          15   0.0296667   0.0257009  0.00286255
          15       0.026   0.0219645  0.00175308
          15   0.0184306   0.0181046  0.00209266
          15   0.0135324   0.0143006  0.00168566
          15   0.0120463   0.0102404  0.00192464
          15  0.00652315  0.00611235 0.000841594
          15  0.00248611  0.00626142  0.00129755
          15  0.00268519  0.00575247  0.00112625
          15   0.0228611   0.0121256  0.00240319


          16 4.16667e-05  0.00055816 0.000225107
          16  0.00506481  0.00234346 0.000369655
          16  0.00208333  0.00616609  0.00116439
          16  0.00932407   0.0111716  0.00155692
          16   0.0107361   0.0158342  0.00175668
          16   0.0171852   0.0212937  0.00167221
          16   0.0537037   0.0300136  0.00341142
          16   0.0472407   0.0400081  0.00205242
          16   0.0786204     0.04823  0.00365578
          16   0.0635648   0.0547717  0.00367633
          16   0.0591343   0.0688562  0.00444981
          16   0.0514444   0.0652023  0.00474159
          16   0.0753148   0.0718678   0.0028503
          16   0.0596111   0.0607329  0.00361349
          16   0.0567731   0.0835443   0.0233052
          16   0.0729537    0.073579  0.00794997
          16   0.0512269   0.0648032  0.00387945
          16   0.0392176   0.0498275  0.00220051
          16    0.051625   0.0408145  0.00262421
          16   0.0421759   0.0365284  0.00264183
          16   0.0292037   0.0330909  0.00302945
          16   0.0204213   0.0253709  0.00270259
          16   0.0298796   0.0224592  0.00171189
          16  0.00959259   0.0175726  0.00202837
          16  0.00933796   0.0139905  0.00160859
          16   0.0117222    0.010333  0.00180657
          16   0.0110926  0.00642361 0.000844596
          16  0.00336574  0.00608044  0.00122901
          16  0.00516204  0.00571557  0.00105646
          16   0.0231806   0.0128166  0.00235021


          17 9.72222e-05 0.000531046 0.000213492
          17 0.000583333  0.00223992 0.000362121
          17   0.0103333  0.00641122   0.0011214
          17   0.0192778   0.0116484  0.00153663
          17   0.0167778   0.0158897  0.00165422
          17   0.0251759   0.0215221  0.00158937
          17       0.042   0.0307187   0.0032828
          17   0.0541667    0.040841  0.00209386
          17   0.0472222   0.0481708  0.00344121
          17   0.0402315   0.0539164  0.00355818
          17   0.0679352    0.068802  0.00418838
          17    0.060088   0.0649014  0.00447221
          17   0.0613565   0.0712495  0.00274889
          17   0.0871806   0.0622887  0.00372079
          17   0.0666296   0.0825493   0.0219555
          17   0.0656944   0.0731152  0.00749584
          17    0.056713   0.0643273  0.00368032
          17    0.049537   0.0498105  0.00207113
          17   0.0350046   0.0404728    0.002492
          17   0.0349583    0.036436  0.00248804
          17   0.0388704   0.0334308  0.00287026
          17   0.0270278   0.0254684  0.00254537
          17   0.0149676   0.0220185  0.00166695
          17  0.00489815   0.0168271  0.00204148
          17  0.00499074   0.0134611  0.00159871
          17  0.00702315   0.0101383  0.00171076
          17   0.0121481  0.00676035 0.000859424
          17    0.011875   0.0064213  0.00120305
          17    0.018838  0.00648747  0.00124477
          17   0.0183981   0.0131449  0.00223478


          18 1.38889e-05 0.000502315 0.000203555
          18 5.55556e-05  0.00211857 0.000361766
          18  0.00391204  0.00627238  0.00106766
          18   0.0141435    0.011787   0.0014575
          18   0.0189769   0.0160612  0.00157119
          18   0.0152778   0.0211752  0.00153846
          18   0.0214398   0.0302032  0.00314064
          18   0.0450648   0.0410756  0.00199064
          18   0.0542454   0.0485082  0.00326654
          18   0.0636667   0.0544581  0.00340149
          18   0.0770787   0.0692618  0.00398086
          18   0.0637176   0.0648356  0.00422423
          18   0.0688056   0.0711137  0.00259952
          18   0.0794769   0.0632436  0.00363455
          18   0.0722593   0.0819776   0.0207432
          18   0.0343796   0.0709632  0.00738185
          18   0.0562361   0.0638778   0.0035032
          18   0.0690093   0.0508771  0.00221374
          18   0.0458565   0.0407719  0.00237144
          18   0.0298287   0.0360689  0.00237674
          18   0.0431944   0.0339733  0.00276158
          18   0.0380972     0.02617  0.00249879
          18   0.0202315   0.0219192  0.00157729
          18   0.0190833   0.0169524  0.00193191
          18  0.00656481   0.0130779  0.00155512
          18  0.00753704  0.00999383  0.00162181
          18  0.00747222   0.0067999 0.000812588
          18  0.00603241  0.00639969  0.00113641
          18  0.00934259  0.00664609  0.00118568
          18       0.009   0.0129146  0.00212246


          19 1.38889e-05 0.000476608 0.000194458
          19  0.00196759  0.00211062 0.000342813
          19   0.0100046  0.00646881  0.00102938
          19   0.0163611   0.0120278  0.00140053
          19   0.0145741   0.0159829  0.00149044
          19   0.0273287    0.021499  0.00149119
          19    0.041338   0.0307892  0.00302952
          19    0.035463   0.0407802  0.00190766
          19   0.0565046   0.0489291  0.00312161
          19   0.0537361   0.0544201  0.00322267
          19   0.0627269   0.0689179  0.00378617
          19   0.0600787   0.0645853  0.00400932
          19   0.0614213   0.0706036  0.00251226
          19   0.0584306   0.0629903  0.00345207
          19   0.0469259   0.0801328   0.0197333
          19   0.0485787   0.0697851  0.00708672
          19   0.0474028   0.0630107  0.00342445
          19   0.0740046   0.0520943  0.00240875
          19    0.065537   0.0420753  0.00258009
          19   0.0569537   0.0371681   0.0024929
          19    0.039625   0.0342707   0.0026322
          19    0.040713   0.0269354  0.00248173
          19    0.022088   0.0219281   0.0014943
          19   0.0202037   0.0171235  0.00183779
          19   0.0124213   0.0130434  0.00147366
          19  0.00308796  0.00963036  0.00157666
          19    0.006625  0.00679069 0.000769872
          19  0.00598611  0.00637792  0.00107681
          19  0.00438426  0.00652705  0.00112924
          19  0.00551389   0.0125251  0.00204618


          20           0 0.000452778  0.00018619
          20 0.000532407  0.00203171 0.000334631
          20  0.00291204  0.00629097 0.000993158
          20   0.0101111   0.0119319  0.00133378
          20   0.0134444    0.015856  0.00142131
          20   0.0250509   0.0216766  0.00142717
          20   0.0247037    0.030485  0.00289329
          20   0.0373009   0.0406063   0.0018202
          20   0.0519537   0.0490803  0.00296919
          20   0.0684815   0.0551231   0.0031373
          20     0.05275   0.0681095  0.00368215
          20   0.0623426   0.0644731  0.00381042
          20   0.0612454   0.0701356  0.00242983
          20   0.0693843     0.06331  0.00329424
          20   0.0578704   0.0790197    0.018778
          20   0.0701111   0.0698014   0.0067324
          20   0.0810463   0.0639125  0.00336988
          20   0.0868981   0.0538345  0.00284837
          20   0.0527917   0.0426111   0.0025061
          20   0.0416204   0.0373907  0.00237818
          20   0.0319769    0.034156  0.00250309
          20    0.014713   0.0263243  0.00243173
          20   0.0162546   0.0216444  0.00144626
          20  0.00873148   0.0167039  0.00179317
          20   0.0179676   0.0132896  0.00142039
          20   0.0123565  0.00976667  0.00150371
          20  0.00391667  0.00664699 0.000744669
          20  0.00839815  0.00647894  0.00102769
          20  0.00797685  0.00659954   0.0010751
          20  0.00715741   0.0122567  0.00196139


